os_500_iters_p,os_1000_iters_p,os_5000_iters_p,os_20000_iters_p,os_500_iters_eps_q,os_1000_iters_eps_q,os_5000_iters_eps_q,os_20000_iters_eps_q,sloan_500_iters_p,sloan_1000_iters_p,sloan_5000_iters_p,sloan_20000_iters_p,sloan_500_iters_eps_q,sloan_1000_iters_eps_q,sloan_5000_iters_eps_q,sloan_20000_iters_eps_q
0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0
0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0
1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0
0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0
0.0,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0
0.0,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,0.0,1.7763568394002505e-15,0.0,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0
3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0
0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,2.168404344971009e-19,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,2.168404344971009e-19,0.0,0.0,0.0
0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0
1.7763568394002505e-15,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,0.0,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.7763568394002505e-15,0.0,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
3.552713678800501e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,2.168404344971009e-19,0.0,0.0,0.0,3.552713678800501e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,2.168404344971009e-19,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,0.0
0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0
0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0
1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0
3.552713678800501e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,3.552713678800501e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0
1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,2.168404344971009e-19,0.0
0.0,0.0,1.7763568394002505e-15,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,1.7763568394002505e-15,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0
0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0
0.0,0.0,1.7763568394002505e-15,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,1.7763568394002505e-15,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0
3.552713678800501e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015558777416666558,0.01445088816666562,0.005587774166665227,0.0,3.7341065850001864e-06,3.4682131666667875e-06,1.3410658166667592e-06,0.0,0.014432860499999478,0.013300012199998434,0.005140949833332797,0.0,3.470035350000046e-06,3.236080856666842e-06,1.1437538333333198e-06,0.0
0.03111755483333134,0.02890177633333124,0.011175548333330454,0.0,7.468213170000156e-06,6.936426333333358e-06,2.6821316333333015e-06,0.0,0.028865720999998956,0.026600024399998645,0.010281899666665595,0.0,6.940070699999875e-06,6.4721617133334675e-06,2.287507666666423e-06,0.0
0.041441468916668,0.038117801166666965,0.01152845916666756,0.0004495660000003454,1.000883855500033e-05,9.211158300000133e-06,2.829716250000048e-06,1.7078186666675405e-07,0.03806371816666676,0.03466517326666718,0.010187986166666718,0.0,9.216624850000125e-06,8.514761370000297e-06,2.2377803000003804e-06,0.0
0.04156747099999869,0.03713591399999849,0.0016834579999986943,0.001228853333332225,1.0038004806666757e-05,8.974431133333596e-06,4.658417333334823e-07,3.5721726666677195e-07,0.037063803333332146,0.032532410133331524,0.00010383933333457662,0.0,8.98171986666663e-06,8.04590189333338e-06,3.234061999998414e-07,0.0
0.041693087083334746,0.03615364083333361,0.0024702191666676754,0.0011662819999997964,1.0065836191667198e-05,8.736369100000203e-06,6.542391000003214e-07,3.416400000001013e-07,0.03606350250000112,0.030399261000001232,0.0001029988333325349,0.0,8.745480016667147e-06,7.575707550000477e-06,3.212376166665358e-07,0.0
0.04181799583333223,0.03517066033333194,0.003256272999998089,0.0011708706666642144,1.0092255843333672e-05,8.496895333333278e-06,8.41224733333628e-07,3.42183199999839e-07,0.035062494333333305,0.028265404533332372,0.00010286566666728447,0.0,8.507828433333697e-06,7.1041014733336065e-06,3.204807666663291e-07,0.0
0.04194233258333391,0.034187107833332675,0.004041754833332689,0.0011700466666670906,1.0117296828333639e-05,8.25604290000028e-06,1.0268316999999944e-06,3.4142700000008505e-07,0.03406091416666612,0.026130976066665923,0.00010330449999962354,0.0,8.268798183333741e-06,6.63111673000023e-06,3.211025833330626e-07,0.0
0.042066348666665476,0.03320323466666508,0.00482691599999896,0.0011698686666647973,1.0141021080000128e-05,8.013873733333371e-06,1.211121933333316e-06,3.408273333330679e-07,0.03305901333333239,0.02399622693333292,0.00010406400000029237,0.0,8.028451200000307e-06,6.156815253333375e-06,3.230411333332746e-07,0.0
0.04219007741666658,0.03221907416666525,0.0047635965000001335,0.0011699140000018815,1.016343553166682e-05,7.770394766666664e-06,1.1956315666664281e-06,3.402796666662766e-07,0.032056825166666414,0.021861190466665903,0.00010300599999979454,0.0,7.786794416666642e-06,5.6812039766667224e-06,3.208236333336785e-07,0.0
0.04231295816666503,0.031234065666664534,0.004699429000000421,0.0011696546666648544,1.0184407116666655e-05,7.5254729333331e-06,1.178698333333117e-06,3.396598666663246e-07,0.031053788999999554,0.019725305999999776,0.00010279600000195899,0.0,7.543694766666553e-06,5.204149833333213e-06,3.200490000000722e-07,0.0
0.04243531758333141,0.030248535833331758,0.004634740166665097,0.001169413333331093,1.020401370166674e-05,7.279186099999786e-06,1.1604001000000558e-06,3.3904339999998173e-07,0.03005023149999886,0.017588900199998037,0.00010310733333618316,0.0,7.299230116666715e-06,4.725730689999954e-06,3.2063936666664947e-07,0.0
