    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)        statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(10)          statev(11)          statev(12)          statev(13)          statev(14)   
  250500.0000         250500.0000       -0.5010000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -105.0100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  255500.0000         255500.0000       -0.5110000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -105.1100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  260500.0000         260500.0000       -0.5210000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -105.2100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  265500.0000         265500.0000       -0.5310000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -105.3100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  270500.0000         270500.0000       -0.5410000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -105.4100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  275500.0000         275500.0000       -0.5510000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -105.5100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  280500.0000         280500.0000       -0.5610000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -105.6100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  285500.0000         285500.0000       -0.5710000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -105.7100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  290500.0000         290500.0000       -0.5810000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -105.8100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  295500.0000         295500.0000       -0.5910000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -105.9100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  300500.0000         300500.0000       -0.6010000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -106.0100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  305500.0000         305500.0000       -0.6110000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -106.1100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  310500.0000         310500.0000       -0.6210000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -106.2100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  315500.0000         315500.0000       -0.6310000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -106.3100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  320500.0000         320500.0000       -0.6410000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -106.4100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  325500.0000         325500.0000       -0.6510000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -106.5100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  330500.0000         330500.0000       -0.6610000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -106.6100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  335500.0000         335500.0000       -0.6710000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -106.7100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  340500.0000         340500.0000       -0.6810000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -106.8100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  345500.0000         345500.0000       -0.6910000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -106.9100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  350500.0000         350500.0000       -0.7010000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -107.0100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
  355500.0000         355500.0000       -0.7110000000E-01     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000        -107.1100000        -100.0000000        -100.0000000         0.000000000         0.000000000         0.000000000         50.00000000         33.33333333         2.500000000         0.000000000        0.2499999937E-04     0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000         0.000000000       
